,time,open,high,low,close,ema_short,ema_long,EMA_6,EMA_12,EMA_20,SAR,RSI_14
498,2020-11-26 07:00:00,139.642,139.715,139.632,139.711,139.711,139.43836,139.68066,139.66538,139.6289,139.57652,55.99
499,2020-11-26 08:00:00,139.711,139.787,139.676,139.71,139.71,139.44901,139.68904,139.67224,139.63662,139.60447,55.93
500,2020-11-26 09:00:00,139.708,139.722,139.408,139.466,139.466,139.44968,139.62532,139.64051,139.62037,139.856,44.11
501,2020-11-26 10:00:00,139.468,139.553,139.228,139.252,139.252,139.44193,139.51865,139.58074,139.58529,139.84704,36.77
502,2020-11-26 11:00:00,139.252,139.426,139.248,139.312,139.312,139.43683,139.45961,139.5394,139.55926,139.82228,39.79
503,2020-11-26 12:00:00,139.311,139.337,139.149,139.224,139.224,139.42849,139.39229,139.49087,139.52733,139.79851,37.0
504,2020-11-26 13:00:00,139.225,139.312,139.133,139.231,139.231,139.42074,139.34621,139.45089,139.49911,139.75954,37.37
505,2020-11-26 14:00:00,139.231,139.265,139.096,139.146,139.146,139.40997,139.28901,139.40399,139.46548,139.70941,34.66
506,2020-11-26 15:00:00,139.147,139.212,139.015,139.029,139.029,139.39503,139.21472,139.3463,139.42391,139.64807,31.29
507,2020-11-26 16:00:00,139.027,139.078,138.926,139.035,139.035,139.38091,139.16337,139.2984,139.38687,139.5721,31.66
508,2020-11-26 17:00:00,139.034,139.113,138.957,138.992,138.992,139.36566,139.11441,139.25127,139.34926,139.48165,30.41
509,2020-11-26 18:00:00,138.989,139.238,138.955,139.221,139.221,139.35999,139.14486,139.24661,139.33705,139.40386,43.27
510,2020-11-26 19:00:00,139.221,139.275,139.12,139.234,139.234,139.35504,139.17033,139.24467,139.32723,139.33696,43.91
511,2020-11-26 20:00:00,139.233,139.25,139.132,139.192,139.192,139.34865,139.17652,139.23657,139.31436,139.27942,42.27
512,2020-11-26 21:00:00,139.192,139.257,139.177,139.229,139.229,139.34396,139.19152,139.2354,139.30623,139.275,44.25
513,2020-11-26 22:00:00,139.229,139.278,139.22,139.229,139.229,139.33945,139.20223,139.23442,139.29887,138.926,44.25
514,2020-11-26 23:00:00,139.227,139.26,139.183,139.24,139.24,139.33555,139.21302,139.23528,139.29326,138.93304,44.9
515,2020-11-27 00:00:00,139.266,139.293,139.083,139.242,139.242,139.33188,139.2213,139.23631,139.28838,138.93994,45.02
516,2020-11-27 01:00:00,139.242,139.257,139.151,139.212,139.212,139.32718,139.21864,139.23257,139.28111,138.95406,43.42
517,2020-11-27 02:00:00,139.212,139.224,138.981,139.007,139.007,139.31462,139.15817,139.19787,139.255,138.96762,34.41
518,2020-11-27 03:00:00,139.007,139.036,138.919,138.972,138.972,139.30119,139.10498,139.16312,139.22805,139.293,33.15
519,2020-11-27 04:00:00,138.972,139.075,138.933,139.037,139.037,139.29083,139.08556,139.14372,139.20985,139.28552,37.73
520,2020-11-27 05:00:00,139.036,139.102,138.958,138.967,138.967,139.27813,139.05168,139.11653,139.18673,139.27819,34.95
521,2020-11-27 06:00:00,138.967,139.02,138.947,138.977,138.977,139.26632,139.03035,139.09506,139.16675,139.27101,35.68
522,2020-11-27 07:00:00,138.977,139.015,138.934,139.012,139.012,139.25635,139.0251,139.08228,139.15201,139.26397,38.28
523,2020-11-27 08:00:00,139.012,139.112,138.988,139.063,139.063,139.24876,139.03593,139.07932,139.14354,139.25707,41.97
524,2020-11-27 09:00:00,139.063,139.196,138.989,139.117,139.117,139.2436,139.05909,139.08511,139.14101,139.25031,45.67
525,2020-11-27 10:00:00,139.117,139.201,138.925,139.062,139.062,139.23648,139.05992,139.08156,139.13348,139.24368,42.68
526,2020-11-27 11:00:00,139.062,139.075,138.936,138.973,138.973,139.22614,139.03509,139.06486,139.1182,139.23719,38.32
527,2020-11-27 12:00:00,138.972,138.977,138.608,138.656,138.656,139.20378,138.92678,139.00196,139.07418,139.23082,27.52
528,2020-11-27 13:00:00,138.655,138.865,138.649,138.705,138.705,139.18422,138.86341,138.95627,139.03902,139.20591,30.77
529,2020-11-27 14:00:00,138.705,138.902,138.686,138.819,138.819,139.1699,138.85072,138.93515,139.01807,139.18199,37.76
530,2020-11-27 15:00:00,138.819,139.08,138.781,139.018,139.018,139.16394,138.89852,138.9479,139.01806,139.15903,47.68
531,2020-11-27 16:00:00,139.018,139.111,138.887,138.899,138.899,139.15355,138.89865,138.94038,139.00672,139.13699,43.24
532,2020-11-27 17:00:00,138.899,138.974,138.718,138.78,138.78,139.13891,138.86475,138.9157,138.98513,139.11583,39.3
533,2020-11-27 18:00:00,138.778,138.869,138.334,138.468,138.468,139.1126,138.7514,138.84682,138.93588,139.111,31.26
534,2020-11-27 19:00:00,138.467,138.541,138.391,138.534,138.534,139.08991,138.68928,138.7987,138.8976,139.06438,34.32
535,2020-11-27 20:00:00,138.535,138.542,138.32,138.407,138.407,139.06313,138.60863,138.73844,138.85088,139.02056,31.42
536,2020-11-27 21:00:00,138.407,138.42,138.377,138.405,138.405,139.03732,138.55045,138.68714,138.80842,138.96451,31.37
537,2020-11-27 22:00:00,138.405,138.451,138.331,138.355,138.355,139.01056,138.49461,138.63604,138.76523,138.91295,30.21
538,2020-11-27 23:00:00,138.353,138.564,138.274,138.465,138.465,138.98916,138.48615,138.60973,138.73664,138.86552,35.85
539,2020-11-30 00:00:00,138.537,138.676,138.328,138.635,138.635,138.97528,138.52868,138.61361,138.72696,138.80636,43.45
540,2020-11-30 01:00:00,138.639,138.882,138.583,138.767,138.767,138.96711,138.59677,138.63721,138.73077,138.274,48.55
541,2020-11-30 02:00:00,138.771,138.788,138.458,138.508,138.508,138.9491,138.57141,138.61733,138.70956,138.28616,40.78
542,2020-11-30 03:00:00,138.509,138.572,138.421,138.556,138.556,138.93369,138.567,138.6079,138.69493,138.29808,42.61
543,2020-11-30 04:00:00,138.557,138.593,138.526,138.576,138.576,138.91966,138.56957,138.60299,138.6836,138.30976,43.4
544,2020-11-30 05:00:00,138.576,138.635,138.558,138.601,138.601,138.90716,138.57855,138.60268,138.67574,138.3212,44.43
545,2020-11-30 06:00:00,138.601,138.603,138.527,138.546,138.546,138.893,138.56925,138.59396,138.66338,138.33242,42.6
546,2020-11-30 07:00:00,138.546,138.581,138.511,138.55,138.55,138.87955,138.56375,138.5872,138.65258,138.34341,42.78
547,2020-11-30 08:00:00,138.549,138.709,138.535,138.7,138.7,138.87251,138.60268,138.60455,138.6571,138.35418,49.35
548,2020-11-30 09:00:00,138.7,138.925,138.661,138.887,138.887,138.87308,138.68391,138.64801,138.67899,138.36474,56.12
549,2020-11-30 10:00:00,138.886,139.071,138.825,138.947,138.947,138.87598,138.75908,138.69401,138.70452,138.38715,58.05
550,2020-11-30 11:00:00,138.947,139.01,138.642,138.642,138.642,138.8668,138.72563,138.68601,138.69856,138.42818,46.76
551,2020-11-30 12:00:00,138.64,138.673,138.489,138.65,138.65,138.8583,138.70402,138.68047,138.69394,138.46675,47.05
552,2020-11-30 13:00:00,138.65,138.931,138.572,138.929,138.929,138.86107,138.7683,138.7187,138.71633,138.489,56.07
553,2020-11-30 14:00:00,138.929,139.054,138.613,138.766,138.766,138.85734,138.76764,138.72598,138.72106,138.489,50.64
554,2020-11-30 15:00:00,138.763,139.226,138.72,139.205,139.205,138.87098,138.8926,138.79967,138.76715,138.52392,61.46
555,2020-11-30 16:00:00,139.201,139.439,139.186,139.406,139.406,138.89196,139.03929,138.89295,138.82799,138.58009,65.22
556,2020-11-30 17:00:00,139.403,139.468,138.808,139.251,139.251,138.90604,139.09978,138.94804,138.86828,138.66598,60.33
557,2020-11-30 18:00:00,139.25,139.351,138.988,139.218,139.218,138.91827,139.13355,138.98957,138.90158,138.76222,59.31
558,2020-11-30 19:00:00,139.216,139.288,139.136,139.253,139.253,138.9314,139.16768,139.0301,138.93505,138.808,60.08
559,2020-11-30 20:00:00,139.252,139.32,139.149,139.218,139.218,138.94264,139.18206,139.05901,138.962,138.8872,58.88
560,2020-11-30 21:00:00,139.216,139.31,139.136,139.203,139.203,138.95285,139.18804,139.08116,138.98495,138.9569,58.34
561,2020-11-30 22:00:00,139.205,139.254,139.102,139.145,139.145,138.96038,139.17574,139.09098,139.00019,139.01823,56.21
562,2020-11-30 23:00:00,139.145,139.208,138.966,138.966,138.966,138.9606,139.11582,139.07175,138.99694,139.468,50.1
563,2020-12-01 00:00:00,138.934,139.094,138.832,139.045,139.045,138.96391,139.09558,139.06764,139.00152,139.45796,52.55
564,2020-12-01 01:00:00,139.045,139.149,139.011,139.094,139.094,138.96901,139.09513,139.07169,139.01032,139.43292,54.06
565,2020-12-01 02:00:00,139.094,139.218,139.076,139.149,139.149,138.97607,139.11052,139.08359,139.02353,139.40888,55.76
566,2020-12-01 03:00:00,139.149,139.266,139.131,139.264,139.264,138.98736,139.15437,139.11134,139.04643,139.38581,59.15
567,2020-12-01 04:00:00,139.264,139.395,139.255,139.366,139.366,139.00221,139.21484,139.15052,139.07687,138.832,61.95
568,2020-12-01 05:00:00,139.367,139.532,139.351,139.501,139.501,139.02177,139.2966,139.20444,139.11726,138.84326,65.32
569,2020-12-01 06:00:00,139.501,139.589,139.435,139.462,139.462,139.03904,139.34386,139.24406,139.15009,138.87081,63.57
570,2020-12-01 07:00:00,139.461,139.536,139.448,139.512,139.512,139.05758,139.3919,139.28529,139.18456,138.9139,64.87
571,2020-12-01 08:00:00,139.512,139.517,139.416,139.463,139.463,139.07348,139.41221,139.31263,139.21108,138.95441,62.51
572,2020-12-01 09:00:00,139.465,139.722,139.465,139.62,139.62,139.09491,139.47158,139.35991,139.25002,138.99248,66.69
573,2020-12-01 10:00:00,139.622,139.801,139.535,139.668,139.668,139.11739,139.5277,139.40731,139.28983,139.05084,67.87
574,2020-12-01 11:00:00,139.666,139.725,139.176,139.267,139.267,139.12326,139.45321,139.38573,139.28766,139.12586,51.47
575,2020-12-01 12:00:00,139.258,139.488,139.149,139.385,139.385,139.13352,139.43372,139.38561,139.29693,139.801,54.92
576,2020-12-01 13:00:00,139.385,139.409,139.089,139.109,139.109,139.13256,139.34095,139.34306,139.27903,139.78796,46.58
577,2020-12-01 14:00:00,139.112,139.186,138.96,139.153,139.153,139.13336,139.28725,139.31382,139.26703,139.76,47.93
578,2020-12-01 15:00:00,139.152,139.312,139.052,139.299,139.299,139.13986,139.29061,139.31154,139.27007,139.712,52.27
579,2020-12-01 16:00:00,139.295,139.496,139.278,139.457,139.457,139.15229,139.33815,139.33392,139.28787,139.66688,56.49
580,2020-12-01 17:00:00,139.457,139.749,139.441,139.58,139.58,139.16907,139.40725,139.37178,139.3157,138.96,59.5
581,2020-12-01 18:00:00,139.579,140.311,139.579,139.8,139.8,139.19381,139.51946,139.43766,139.36182,138.97578,64.25
582,2020-12-01 19:00:00,139.801,140.136,139.758,139.989,139.989,139.22499,139.65362,139.52248,139.42155,139.02919,67.76
583,2020-12-01 20:00:00,139.985,140.181,139.975,140.177,140.177,139.26233,139.80315,139.62317,139.4935,139.08046,70.82
584,2020-12-01 21:00:00,140.177,140.202,140.052,140.07,140.07,139.294,139.8794,139.69192,139.5484,139.12968,66.92
585,2020-12-01 22:00:00,140.07,140.083,139.967,140.041,140.041,139.32329,139.92557,139.74562,139.59532,139.17694,65.86
586,2020-12-01 23:00:00,140.039,140.071,139.968,139.979,139.979,139.34901,139.94083,139.78153,139.63186,139.2223,63.55
587,2020-12-02 00:00:00,139.979,140.109,139.872,140.042,140.042,139.37618,139.96974,139.8216,139.67092,139.26585,64.9
588,2020-12-02 01:00:00,140.042,140.065,139.902,139.984,139.984,139.40002,139.97381,139.84658,139.70074,139.30765,62.6
589,2020-12-02 02:00:00,139.983,140.069,139.895,140.035,140.035,139.42492,139.9913,139.87557,139.73257,139.34779,63.82
590,2020-12-02 03:00:00,140.035,140.111,139.952,140.038,140.038,139.44896,140.00464,139.90056,139.76166,139.38631,63.89
591,2020-12-02 04:00:00,140.038,140.172,140.024,140.08,140.08,139.47371,140.02617,139.92817,139.79198,139.4233,64.97
592,2020-12-02 05:00:00,140.08,140.138,140.074,140.121,140.121,139.49909,140.05327,139.95783,139.82331,139.45881,66.04
593,2020-12-02 06:00:00,140.12,140.134,140.022,140.056,140.056,139.52093,140.05405,139.97294,139.84547,139.4929,62.77
594,2020-12-02 07:00:00,140.056,140.128,140.043,140.077,140.077,139.54274,140.0606,139.98895,139.86752,139.52562,63.4
595,2020-12-02 08:00:00,140.079,140.177,140.064,140.087,140.087,139.56408,140.06815,140.00403,139.88843,139.55704,63.72
596,2020-12-02 09:00:00,140.08,140.444,139.601,139.877,139.877,139.57635,140.01353,139.98449,139.88734,139.5872,53.32
597,2020-12-02 10:00:00,139.875,139.901,139.517,139.585,139.585,139.57669,139.89109,139.92303,139.85854,140.444,42.85
598,2020-12-02 11:00:00,139.588,139.968,139.578,139.707,139.707,139.5818,139.8385,139.88979,139.84411,140.444,47.49
599,2020-12-02 12:00:00,139.706,139.88,139.647,139.783,139.783,139.58969,139.82264,139.87336,139.83829,140.42546,50.2
600,2020-12-02 13:00:00,139.784,139.895,139.73,139.769,139.769,139.59673,139.80731,139.85731,139.83169,140.40729,49.69
601,2020-12-02 14:00:00,139.768,139.768,139.333,139.481,139.481,139.59219,139.71408,139.79941,139.79829,140.38948,40.58
602,2020-12-02 15:00:00,139.481,139.522,139.05,139.186,139.186,139.57626,139.5632,139.70504,139.73998,140.34723,33.75
603,2020-12-02 16:00:00,139.185,139.188,138.889,139.058,139.058,139.55593,139.41886,139.6055,139.67503,140.26939,31.29
604,2020-12-02 17:00:00,139.063,139.423,139.059,139.358,139.358,139.54817,139.40147,139.56742,139.64484,140.15896,41.97
605,2020-12-02 18:00:00,139.355,139.594,139.328,139.493,139.493,139.54601,139.42762,139.55597,139.63038,140.05736,46.03
606,2020-12-02 19:00:00,139.493,139.662,139.49,139.54,139.54,139.54577,139.45973,139.55351,139.62177,139.96389,47.41
607,2020-12-02 20:00:00,139.541,139.598,139.513,139.589,139.589,139.54747,139.49666,139.55897,139.61865,139.8779,48.88
608,2020-12-02 21:00:00,139.589,139.789,139.557,139.667,139.667,139.55216,139.54533,139.57559,139.62325,139.79879,51.22
609,2020-12-02 22:00:00,139.667,139.695,139.608,139.688,139.688,139.55748,139.58609,139.59289,139.62942,139.789,51.86
610,2020-12-02 23:00:00,139.695,139.713,139.519,139.535,139.535,139.5566,139.5715,139.58398,139.62043,139.789,47.03
611,2020-12-03 00:00:00,139.535,139.651,139.406,139.627,139.627,139.55936,139.58735,139.5906,139.62105,139.717,50.04
612,2020-12-03 01:00:00,139.63,139.784,139.515,139.63,139.63,139.56213,139.59954,139.59666,139.6219,138.889,50.14
613,2020-12-03 02:00:00,139.629,139.658,139.521,139.572,139.572,139.56252,139.59167,139.59287,139.61715,138.9069,48.14
614,2020-12-03 03:00:00,139.572,139.727,139.53,139.699,139.699,139.56787,139.62234,139.6092,139.62495,138.92444,52.59
615,2020-12-03 04:00:00,139.696,139.746,139.643,139.71,139.71,139.57344,139.64738,139.6247,139.63305,138.94163,52.97
616,2020-12-03 05:00:00,139.709,139.855,139.7,139.82,139.82,139.58311,139.6967,139.65475,139.65085,138.95848,56.68
617,2020-12-03 06:00:00,139.819,139.872,139.781,139.851,139.851,139.59362,139.74079,139.68494,139.66991,138.99434,57.69
618,2020-12-03 07:00:00,139.851,139.87,139.817,139.853,139.853,139.60379,139.77285,139.7108,139.68735,139.047,57.76
619,2020-12-03 08:00:00,139.85,139.945,139.82,139.923,139.923,139.61631,139.81575,139.74344,139.70979,139.0965,60.19
620,2020-12-03 09:00:00,139.911,139.948,139.657,139.754,139.754,139.62171,139.79811,139.74507,139.714,139.16438,52.35
621,2020-12-03 10:00:00,139.754,139.882,139.672,139.735,139.735,139.62615,139.78008,139.74352,139.716,139.24274,51.54
622,2020-12-03 11:00:00,139.733,139.837,139.694,139.744,139.744,139.63077,139.76977,139.74359,139.71867,139.31327,51.92
623,2020-12-03 12:00:00,139.744,139.95,139.725,139.923,139.923,139.64223,139.81355,139.77119,139.73813,139.37674,58.84
624,2020-12-03 13:00:00,139.924,140.287,139.915,140.156,140.156,139.66238,139.91139,139.83039,139.77793,139.44553,65.75
625,2020-12-03 14:00:00,140.158,140.245,139.935,140.004,140.004,139.67578,139.93785,139.8571,139.79946,139.56334,58.82
626,2020-12-03 15:00:00,140.011,140.12,139.953,140.086,140.086,139.69186,139.98018,139.89232,139.82675,139.66465,61.2
627,2020-12-03 16:00:00,140.086,140.134,139.688,139.702,139.702,139.69226,139.9007,139.86304,139.81487,140.287,47.39
628,2020-12-03 17:00:00,139.702,140.086,139.682,140.046,140.046,139.70613,139.94221,139.89119,139.83688,140.27502,56.79
629,2020-12-03 18:00:00,140.046,140.165,139.877,140.045,140.045,139.71942,139.97158,139.91485,139.8567,140.2513,56.76
630,2020-12-03 19:00:00,140.043,140.158,139.89,140.09,140.09,139.73396,140.00542,139.9418,139.87892,140.22853,57.9
631,2020-12-03 20:00:00,140.088,140.109,139.632,139.786,139.786,139.736,139.94273,139.91783,139.87007,140.20667,48.58
632,2020-12-03 21:00:00,139.785,139.901,139.755,139.807,139.807,139.73878,139.90395,139.90078,139.86406,140.17219,49.19
633,2020-12-03 22:00:00,139.806,139.867,139.607,139.77,139.77,139.74001,139.86568,139.88066,139.8551,140.13978,48.11
634,2020-12-03 23:00:00,139.768,139.824,139.631,139.643,139.643,139.7362,139.80205,139.84409,139.8349,140.09715,44.49
635,2020-12-04 00:00:00,139.643,139.78,139.559,139.689,139.689,139.73435,139.76975,139.82023,139.82101,140.05794,46.07
636,2020-12-04 01:00:00,139.689,139.752,139.629,139.672,139.672,139.7319,139.74182,139.79743,139.80682,140.00805,45.56
637,2020-12-04 02:00:00,139.674,139.759,139.616,139.694,139.694,139.73042,139.72816,139.78152,139.79607,139.96314,46.39
638,2020-12-04 03:00:00,139.694,139.723,139.613,139.673,139.673,139.72817,139.7124,139.76482,139.78435,139.92273,45.67
639,2020-12-04 04:00:00,139.674,139.75,139.643,139.745,139.745,139.72883,139.72171,139.76177,139.7806,139.88636,48.62
640,2020-12-04 05:00:00,139.745,139.747,139.651,139.672,139.672,139.7266,139.70751,139.74796,139.77026,139.85362,45.9
641,2020-12-04 06:00:00,139.672,139.762,139.632,139.716,139.716,139.72618,139.70994,139.74304,139.76509,139.82416,47.8
642,2020-12-04 07:00:00,139.716,139.865,139.705,139.839,139.839,139.73061,139.74681,139.75781,139.77213,139.559,52.78
643,2020-12-04 08:00:00,139.838,139.897,139.758,139.871,139.871,139.73611,139.78229,139.77522,139.78155,139.56512,54.01
644,2020-12-04 09:00:00,139.868,139.887,139.588,139.649,139.649,139.7327,139.74421,139.7558,139.76892,139.5784,45.21
645,2020-12-04 10:00:00,139.649,139.971,139.444,139.582,139.582,139.72679,139.69786,139.72906,139.75112,139.971,42.94
646,2020-12-04 11:00:00,139.581,140.272,139.555,140.154,140.154,139.74354,139.82819,139.79444,139.78949,139.444,60.98
647,2020-12-04 12:00:00,140.154,140.177,139.753,140.027,140.027,139.75466,139.88499,139.83022,139.81211,139.444,56.69
648,2020-12-04 13:00:00,140.03,140.125,139.91,140.058,140.058,139.76655,139.93442,139.86526,139.83553,139.46056,57.48
649,2020-12-04 14:00:00,140.058,140.157,139.897,139.995,139.995,139.77551,139.95173,139.88522,139.85072,139.47679,55.28
650,2020-12-04 15:00:00,139.997,140.477,139.833,140.439,140.439,139.80153,140.09095,139.97042,139.90674,139.49269,65.33
651,2020-12-04 16:00:00,140.448,140.707,140.269,140.609,140.609,139.8332,140.23896,140.06866,139.97363,139.53207,68.27
652,2020-12-04 17:00:00,140.6,140.685,140.239,140.398,140.398,139.85534,140.2844,140.11933,140.01404,139.60256,61.32
653,2020-12-04 18:00:00,140.399,140.45,140.274,140.437,140.437,139.87815,140.328,140.1682,140.05432,139.66883,62.09
654,2020-12-04 19:00:00,140.435,140.462,140.214,140.274,140.274,139.89368,140.31257,140.18448,140.07525,139.73112,56.99
655,2020-12-04 20:00:00,140.274,140.431,140.244,140.297,140.297,139.90949,140.30812,140.20179,140.09636,139.78967,57.52
656,2020-12-04 21:00:00,140.297,140.367,139.825,139.939,139.939,139.91065,140.20266,140.16136,140.08138,140.707,47.68
657,2020-12-04 22:00:00,139.941,139.971,139.78,139.97,139.97,139.91298,140.13619,140.13192,140.07077,140.68936,48.5
658,2020-12-04 23:00:00,139.969,139.992,139.836,139.97,139.97,139.91522,140.0887,140.10701,140.06117,140.65299,48.5
659,2020-12-07 00:00:00,139.595,139.812,139.516,139.782,139.782,139.90999,140.00107,140.05701,140.03459,140.61807,43.68
660,2020-12-07 01:00:00,139.786,139.874,139.761,139.795,139.795,139.90548,139.9422,140.0167,140.01177,140.55194,44.09
661,2020-12-07 02:00:00,139.795,139.819,139.625,139.757,139.757,139.89966,139.88928,139.97675,139.9875,140.48979,43.09
662,2020-12-07 03:00:00,139.755,139.825,139.683,139.724,139.724,139.89277,139.84206,139.93786,139.96241,140.43136,42.2
663,2020-12-07 04:00:00,139.724,139.75,139.651,139.678,139.678,139.88435,139.79519,139.89788,139.93532,140.37644,40.93
664,2020-12-07 05:00:00,139.681,139.769,139.551,139.573,139.573,139.87214,139.7317,139.8479,139.90081,140.32481,38.1
665,2020-12-07 06:00:00,139.572,139.627,139.553,139.596,139.596,139.86131,139.69293,139.80915,139.87178,140.27628,39.09
666,2020-12-07 07:00:00,139.596,139.685,139.533,139.646,139.646,139.85287,139.67952,139.78405,139.85028,140.23067,41.3
667,2020-12-07 08:00:00,139.646,139.691,139.556,139.619,139.619,139.84369,139.66223,139.75866,139.82825,140.18779,40.45
668,2020-12-07 09:00:00,139.629,139.639,139.145,139.294,139.294,139.82214,139.55702,139.68717,139.77737,140.14748,31.92
669,2020-12-07 10:00:00,139.294,139.294,138.083,138.101,138.101,139.75464,139.14102,139.44314,139.61772,140.06728,17.41
670,2020-12-07 11:00:00,138.097,138.401,137.903,138.358,138.358,139.69987,138.9173,139.2762,139.49775,139.86885,25.29
671,2020-12-07 12:00:00,138.357,138.425,138.194,138.306,138.306,139.64521,138.74264,139.12694,139.38425,139.63295,24.78
672,2020-12-07 13:00:00,138.305,138.323,138.138,138.194,138.194,139.5883,138.58589,138.98341,139.27089,139.42536,23.66
673,2020-12-07 14:00:00,138.194,138.451,138.056,138.227,138.227,139.53492,138.48335,138.86704,139.17147,139.24267,24.74
674,2020-12-07 15:00:00,138.221,138.601,138.166,138.589,138.589,139.49782,138.51353,138.82426,139.116,139.08191,35.49
675,2020-12-07 16:00:00,138.588,138.803,138.502,138.529,138.529,139.45983,138.51795,138.77884,139.06009,138.94044,34.61
676,2020-12-07 17:00:00,138.528,138.659,138.285,138.521,138.521,139.42301,138.51882,138.73917,139.00875,138.81595,34.48
677,2020-12-07 18:00:00,138.52,138.904,138.503,138.883,138.883,139.40183,138.62287,138.7613,138.99677,137.903,44.16
678,2020-12-07 19:00:00,138.883,139.057,138.837,138.964,138.964,139.38466,138.72034,138.79248,138.99365,137.92302,46.08
679,2020-12-07 20:00:00,138.963,138.975,138.287,138.785,138.785,139.36115,138.73881,138.79133,138.97378,137.96838,42.6
680,2020-12-07 21:00:00,138.78,139.384,138.75,139.329,139.329,139.35989,138.90744,138.87405,139.00761,138.01192,53.99
681,2020-12-07 22:00:00,139.333,139.338,139.118,139.216,139.216,139.35424,138.9956,138.92666,139.02746,138.09425,51.69
682,2020-12-07 23:00:00,139.216,139.235,139.064,139.176,139.176,139.34725,139.04714,138.96502,139.04161,138.17163,50.87
683,2020-12-08 00:00:00,139.151,139.192,139.07,139.098,139.098,139.33748,139.06167,138.98548,139.04698,138.24438,49.22
684,2020-12-08 01:00:00,139.098,139.119,138.853,138.902,138.902,139.3204,139.01605,138.97263,139.03317,138.31275,45.25
685,2020-12-08 02:00:00,138.902,138.923,138.805,138.913,138.913,139.30443,138.98661,138.96346,139.02172,138.37703,45.52
686,2020-12-08 03:00:00,138.911,139.051,138.905,138.972,138.972,139.29139,138.98243,138.96477,139.01699,138.43745,47.0
687,2020-12-08 04:00:00,138.973,138.996,138.852,138.883,138.883,139.27537,138.95402,138.95219,139.00423,138.49424,45.01
688,2020-12-08 05:00:00,138.883,138.988,138.861,138.987,138.987,139.26407,138.96345,138.95755,139.00259,138.54763,47.79
689,2020-12-08 06:00:00,138.99,139.015,138.818,138.878,138.878,139.24893,138.93903,138.94531,138.99072,138.59781,45.21
690,2020-12-08 07:00:00,138.878,139.01,138.858,138.975,138.975,139.23818,138.94931,138.94988,138.98922,138.64498,47.91
691,2020-12-08 08:00:00,138.976,139.095,138.82,138.883,138.883,139.22425,138.93036,138.93959,138.97911,138.68932,45.61
692,2020-12-08 09:00:00,138.886,139.049,138.793,139.017,139.017,139.21613,138.95512,138.9515,138.98272,138.731,49.41
693,2020-12-08 10:00:00,139.017,139.102,138.669,138.84,138.84,139.20138,138.92223,138.93434,138.96912,139.384,44.95
694,2020-12-08 11:00:00,138.84,139.021,138.784,138.834,138.834,139.18697,138.89702,138.91891,138.95626,139.3697,44.8
695,2020-12-08 12:00:00,138.834,139.014,138.822,138.95,138.95,139.17768,138.91216,138.92369,138.95566,139.35569,48.34
696,2020-12-08 13:00:00,138.949,138.967,138.566,138.586,138.586,139.15447,138.81897,138.87174,138.92045,139.34195,39.73
697,2020-12-08 14:00:00,138.583,138.742,138.48,138.512,138.512,139.12928,138.73126,138.81639,138.88155,139.31091,38.24
698,2020-12-08 15:00:00,138.512,139.375,138.407,138.961,138.961,139.12268,138.7969,138.83864,138.88912,138.407,50.4
699,2020-12-08 16:00:00,138.965,139.03,138.62,138.68,138.68,139.10532,138.7635,138.81423,138.8692,138.407,44.5
700,2020-12-08 17:00:00,138.68,139.15,138.484,139.113,139.113,139.10562,138.86336,138.8602,138.89242,138.407,53.53
701,2020-12-08 18:00:00,139.116,139.279,138.996,139.091,139.091,139.10505,138.9284,138.89571,138.91133,138.42636,53.06
702,2020-12-08 19:00:00,139.091,139.24,138.913,139.118,139.118,139.10556,138.98257,138.92991,138.93102,138.44533,53.6
703,2020-12-08 20:00:00,139.12,139.28,139.12,139.201,139.201,139.1093,139.04498,138.97161,138.95673,138.46393,55.31
704,2020-12-08 21:00:00,139.201,139.24,139.097,139.103,139.103,139.10905,139.06156,138.99183,138.97066,138.48215,52.83
705,2020-12-08 22:00:00,139.102,139.143,138.968,139.124,139.124,139.10964,139.0794,139.01216,138.98526,138.5,53.32
706,2020-12-08 23:00:00,139.124,139.169,139.012,139.095,139.095,139.10906,139.08386,139.0249,138.99572,138.5175,52.52
707,2020-12-09 00:00:00,139.095,139.183,139.009,139.145,139.145,139.11047,139.10133,139.04338,139.00993,138.53465,53.8
708,2020-12-09 01:00:00,139.145,139.362,139.133,139.178,139.178,139.11312,139.12323,139.06409,139.02594,138.55146,54.67
709,2020-12-09 02:00:00,139.178,139.304,139.146,139.275,139.275,139.11947,139.16659,139.09654,139.04966,138.56793,57.22
710,2020-12-09 03:00:00,139.275,139.288,139.194,139.218,139.218,139.12333,139.18128,139.11523,139.06569,138.58407,55.25
711,2020-12-09 04:00:00,139.217,139.286,139.175,139.284,139.284,139.12963,139.21063,139.14119,139.08648,138.59989,57.09
712,2020-12-09 05:00:00,139.283,139.336,139.242,139.297,139.297,139.1362,139.23531,139.16516,139.10653,138.61539,57.46
713,2020-12-09 06:00:00,139.296,139.334,139.271,139.307,139.307,139.1429,139.25579,139.18698,139.12562,138.63059,57.77
714,2020-12-09 07:00:00,139.307,139.341,139.283,139.313,139.313,139.14957,139.27214,139.20637,139.14347,138.64547,57.96
715,2020-12-09 08:00:00,139.31,139.534,139.31,139.443,139.443,139.16107,139.32095,139.24277,139.172,138.66007,62.01
